stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code
"2088116","Wolseley Rd at Gordon St","-33.831588","151.250374","","","1",""
"2088117","Wolseley Rd at The Tar","-33.832466","151.248443","","","1",""
"2088118","Redan St at Raglan St","-33.830932","151.246691","","","1",""
"2088119","Thompson St at Bradleys Head Rd","-33.839068","151.245326","","","1",""
"2088120","Thompson St at Burrawong Ave","-33.839388","151.247556","","","1",""
"2088121","Kardinia Rd at Burrawong Ave","-33.840909","151.247909","","","1",""
"2088122","Kardinia Rd before Morella Rd","-33.841218","151.250037","","","1",""
"2088123","Kardinia Rd at Morella Rd","-33.842137","151.251272","","","1",""
"2088124","Morella Rd before David St","-33.840762","151.251247","","","1",""
"2088125","Clifton Gardens","-33.83878","151.251019","","","1",""
"2088126","Morella Rd opp David St","-33.840923","151.251487","","","1",""
"2088127","Kardinia Rd after Morella Rd","-33.842188","151.251076","","","1",""
"2088128","Kardinia Rd before Burrawong Ave","-33.841295","151.249572","","","1",""
"2088129","Kardinia Rd before Burrawong Ave","-33.841065","151.247966","","","1",""
"2088130","Thompson St at Burrawong Ave","-33.83954","151.247533","","","1",""
"2088131","Thompson St at Bradleys Head Rd","-33.839181","151.245043","","","1",""
"2088133","Prince Albert St at Lennox St","-33.839434","151.242513","","","1",""
"2088134","Prince Albert St at Elfrida St","-33.837599","151.242849","","","1",""
"2088135","Prince Albert St opp Union St","-33.836294","151.243139","","","1",""
"2088136","Prince Albert St at Queen St","-33.834177","151.243546","","","1",""
"2088137","Prince Albert St opp Queen St","-33.834153","151.243725","","","1",""
"2088138","Prince Albert St at Union St","-33.836255","151.243321","","","1",""
"2088139","Prince Albert St opp Elfrida St","-33.837469","151.243069","","","1",""
"2088140","Prince Albert St at Thompson St","-33.83856","151.242854","","","1",""
"2088141","Raglan St after Military Rd","-33.831364","151.243895","","","1",""
"2088142","Raglan St opp Hamlet Lane","-33.83205","151.242731","","","1",""
"2088143","Raglan St opp Mosman Preparatory School","-33.832904","151.241314","","","1",""
"2088144","Queenwood School for Girls, Queen St","-33.834322","151.242592","","","1",""
"2088145","Raglan St after Queen St","-33.83424","151.239305","","","1",""
"2088146","Raglan St at Calypso Ave","-33.835153","151.238578","","","1",""
"2088147","Raglan St after Calypso Ave","-33.836077","151.237358","","","1",""
"2088148","Raglan St opp Mosman St","-33.837486","151.236126","","","1",""
"2088149","Raglan St opp Musgrave St","-33.83909","151.234908","","","1",""
"2088150","Musgrave St at McLeod St","-33.840307","151.233356","","","1",""
"2088151","23 Musgrave St","-33.841834","151.233189","","","1",""
"2088152","South Mosman Wharf, Musgrave St","-33.842822","151.232951","","","1",""
"2088153","Musgrave St at McLeod St","-33.839997","151.233377","","","1",""
"2088154","Raglan St at Musgrave St","-33.838883","151.234879","","","1",""
"2088155","Raglan St at Mosman St","-33.837569","151.235848","","","1",""
"2088156","Raglan St opp Clanalpine St","-33.836041","151.237169","","","1",""
"2088157","Raglan St opp Calypso Ave","-33.835336","151.238081","","","1",""
"2088158","Raglan St before Canrobert St","-33.834064","151.239213","","","1",""
"2088159","Mosman Preparatory School, Raglan St","-33.833096","151.240731","","","1",""
"2088160","Raglan St at Hamlet Lane","-33.832013","151.242517","","","1",""
"2088161","Raglan St at Military Rd","-33.831139","151.244004","","","1",""
"2088162","Avenue Rd at Carney Lane","-33.830268","151.243819","","","1",""
"2088163","Avenue Rd after Shadforth St","-33.830922","151.241821","","","1",""
"2088164","Avenue Rd opp Archer St","-33.831236","151.240795","","","1",""
"2088165","Avenue Rd at Canrobert St","-33.831905","151.23867","","","1",""
"2088166","Avenue Rd at Upper Avenue Rd","-33.833494","151.236244","","","1",""
"2088167","Avenue Rd opp Reid Park","-33.834751","151.234176","","","1",""
"2088168","Avenue Rd opp Centenary Dr","-33.837056","151.233183","","","1",""
"2088170","Mosman Bay Wharf, Avenue Rd","-33.838044","151.233043","","","1",""
"2088171","Reid Park, Avenue Rd","-33.834929","151.233717","","","1",""
"2088172","Avenue Rd before Rangers Ave","-33.832934","151.236458","","","1",""
"2088173","Avenue Rd after Cowles Rd","-33.832026","151.237802","","","1",""
"2088174","Avenue Rd at Archer St","-33.831163","151.240485","","","1",""
"2088175","Avenue Rd at Gladstone Ave","-33.830509","151.242553","","","1",""
"2088176","Military Rd at Prince St","-33.826413","151.232239","","","1",""
"2088177","Military Rd at Lang St","-33.824861","151.234151","","","1",""
"2088178","Military Rd at Bond St","-33.824264","151.237134","","","1",""
"2088180","Spit Junction B-Line, Spit Rd","-33.824006","151.241476","","","1",""
"2088181","Spit Rd at Awaba St","-33.821361","151.24375","","","1",""
"2088182","Spit Rd opp Parriwi Rd","-33.817222","151.243412","","","1",""
"2088184","Spit Rd before Medusa St","-33.813571","151.243794","","","1",""
"2088185","Spit Rd at Pearl Bay Ave","-33.810215","151.244904","","","1",""
"2088186","Spit Rd opp Medusa St","-33.812872","151.244638","","","1",""
"2088187","Spit Rd opp Bickell Rd","-33.817014","151.243589","","","1",""
"2088188","Spit Rd at Stanton Rd","-33.819143","151.244073","","","1",""
"2088189","Spit Rd after Awaba St","-33.821745","151.243937","","","1",""
"2088192","Military Rd at Wudgong St","-33.824472","151.237744","","","1",""
"2088194","Military Rd opp Prince St","-33.826235","151.232732","","","1",""
"2088195","Wyong Rd at Julian St","-33.818447","151.233697","","","1",""
"2088196","Wyong Rd at Congewoi Rd","-33.81868","151.235295","","","1",""
"2088197","Countess St at Wyong Rd","-33.818825","151.236452","","","1",""
"2088198","Countess St opp Countess Park","-33.819759","151.236255","","","1",""
"2088199","Countess St at Ourimbah Rd","-33.821413","151.235901","","","1",""
"2088200","Medusa St opp Beauty Point Public School","-33.812687","151.241749","","","1",""
"2088201","Medusa St at Pindari Ave","-33.812445","151.240079","","","1",""
"2088202","Pindari Ave opp Euryalus St","-33.810949","151.239854","","","1",""
"2088203","Pindari Ave at Medusa St","-33.812198","151.240036","","","1",""
"2088204","Pindari Ave at Euryalus St","-33.810682","151.239759","","","1",""
"2088205","Pindari Ave at Beauty Point Rd","-33.809767","151.239955","","","1",""
"2088206","Beauty Point Rd opp Marsala St","-33.809189","151.241248","","","1",""
"2088207","Pearl Bay Ave opp Moss Lane","-33.810663","151.242986","","","1",""
"2088208","Pearl Bay Ave at Moss Lane","-33.810782","151.242942","","","1",""
"2088209","Beauty Point Rd at Marsala St","-33.809338","151.241371","","","1",""
"2088210","Pindari Ave at Beauty Point Rd","-33.809772","151.24009","","","1",""
"2088211","Beauty Point Public School, Medusa St","-33.812529","151.241798","","","1",""
"2088212","Medusa St before Spit Rd","-33.812789","151.243678","","","1",""
"2088213","63 Parriwi Rd","-33.811305","151.246373","","","1",""
"2088214","Parriwi Rd after Cyprian St","-33.813089","151.245934","","","1",""
"2088216","Parriwi Rd at Upper Faifax Rd","-33.81709","151.243955","","","1",""
"2088217","Ourimbah Rd at Rosebery St","-33.821941","151.236935","","","1",""
"2088218","Bridgepoint Shopping Centre, Brady St","-33.823717","151.240248","","","1",""
"2088219","Countess St at Ourimbah Rd","-33.821391","151.235723","","","1",""
"2088220","Countess Park, Countess St","-33.81999","151.236021","","","1",""
"2088221","Countess St at Wyong Rd","-33.818839","151.23626","","","1",""
"2088222","Wyong Rd at Congewoi Rd","-33.818855","151.235416","","","1",""
"2088223","Wyong Rd at Macpherson St","-33.818511","151.23303","","","1",""
"2088224","Macpherson St at Zahel Lane","-33.820642","151.232478","","","1",""
"2088225","Middle Harbour Public School, Macpherson St","-33.823051","151.231943","","","1",""
"2088226","Macpherson St opp Montague Rd","-33.82382","151.23176","","","1",""
"2088227","Macpherson St at Prince St","-33.825802","151.231389","","","1",""
"2088229","Mosman Public School, Myahgah Rd","-33.828008","151.240516","","","1",""
"2088234","Spofforth St at Spencer Rd","-33.829806","151.230093","","","1",""
"2088236","Prince Albert St opp Taronga Zoo","-33.840767","151.242417","","","1",""
"2088238","Blessed Sacrament Primary School, Milton Ave","-33.834898","151.244992","","","1",""
"2088239","Cardinal St opp Sacred Heart Primary School","-33.82487","151.23657","","","1",""
"2088240","Chowder Bay Rd opp Sydney Institute of Marine Science","-33.838219","151.256395","","","1",""
"2088243","Spit Junction B-Line, Spit Rd","-33.824148","151.241656","","","1",""
"2088244","Hunter Park, The Esplanade","-33.824365","151.25078","","","0",""
"2093100","Woodland St at Bareena Dr","-33.807183","151.260036","","","1",""
"2093101","Abbott St at Adelaide St","-33.80755","151.258974","","","1",""
"2093102","Balgowlah Heights Public School, Lewis St","-33.806307","151.258083","","","1",""
"2093103","Balgowlah Heights Public School, Lewis St","-33.80649","151.258241","","","1",""
"2093104","Woodland St before Alder St","-33.80864","151.259526","","","1",""
"2093105","Alma St at Moore St","-33.809408","151.258597","","","1",""
"2093107","Condamine St at Sydney Rd","-33.794579","151.264714","","","1",""
"2093109","Beatrice St opp Moore St","-33.809342","151.255634","","","1",""
"2093110","Beatrice St before Gordon St","-33.806994","151.256105","","","1",""
"2093111","Beatrice St opp Ernest St","-33.804505","151.256586","","","1",""
"2093112","Beatrice St at The Walk","-33.802739","151.256895","","","1",""
"2093113","Beatrice St at New St","-33.800739","151.257295","","","1",""
"2093114","Seaview St at Upper Beach St","-33.79839","151.257987","","","1",""
"2093115","Upper Beach St at Kareema St","-33.797966","151.255915","","","1",""
"2093116","NBSC Balgowlah Boys, Maretimo St","-33.7966","151.255206","","","1",""
"2093118","Maretimo St opp NBSC Balgowlah Boys","-33.796598","151.255366","","","1",""
"2093119","Ethel St at Plant St","-33.798123","151.253703","","","1",""
"2093120","Ethel St at Coral St","-33.79795","151.253269","","","1",""
"2093121","Upper Beach St after Maretimo St","-33.797784","151.255481","","","1",""
"2093122","Upper Beach St opp Seaview St","-33.798126","151.257786","","","1",""
"2093123","Seaview St at New St","-33.800394","151.257719","","","1",""
"2093124","Beatrice St opp The Walk","-33.802298","151.257169","","","1",""
"2093125","Beatrice St at Ernest St","-33.804027","151.256806","","","1",""
"2093126","Ernest St before Lewis St","-33.804333","151.258123","","","1",""
"2093127","Ernest St at Radio Ave","-33.804528","151.259346","","","1",""
"2093128","Curban St opp Bareena Park","-33.805797","151.262148","","","1",""
"2093129","Curban St opp Concise St","-33.805639","151.265823","","","1",""
"2093130","Curban St at Valley Rd","-33.804047","151.265858","","","1",""
"2093131","Curban St before New St","-33.802475","151.26615","","","1",""
"2093132","Nanbaree Reserve, New St","-33.80168","151.264594","","","1",""
"2093136","Maretimo St at Sydney Rd","-33.795548","151.255428","","","1",""
"2093137","Lower Beach St at Woodland St","-33.798855","151.261933","","","1",""
"2093138","Woodland St before White St","-33.796909","151.262043","","","1",""
"2093139","White St at Condamine St","-33.796645","151.264139","","","1",""
"2093140","White St before Orchard St","-33.79675","151.264906","","","1",""
"2093141","Sydney Rd after Hill St","-33.795055","151.268672","","","1",""
"2093142","Sydney Rd before Condamine St","-33.794607","151.265636","","","1",""
"2093143","St Cecilia's Catholic Primary School, Wanganella St","-33.796618","151.257624","","","1",""
"2093144","Sydney Rd at Hill St","-33.794926","151.268892","","","1",""
"2093145","Hunter St before St Pauls Rd","-33.788041","151.25018","","","1",""
"2093146","Kenneth Rd at Addiscombe Rd","-33.787519","151.274342","","","1",""
"2093147","Kenneth Rd before Burchmore Rd","-33.78755","151.273431","","","1",""
"2093148","Kenneth Rd before Condamine St","-33.786684","151.267227","","","1",""
"2093150","Koorala St at Quirk Rd","-33.785789","151.269989","","","1",""
"2093151","Roseberry St after Koorala St","-33.785961","151.268178","","","1",""
"2093152","Koorala St before Quirk Rd","-33.785616","151.269851","","","1",""
"2093153","Sunshine St opp Pineview Ave","-33.783983","151.262083","","","1",""
"2093154","Gibbs St before Arana St","-33.783072","151.260871","","","1",""
"2093155","Arana St before King St","-33.782029","151.25912","","","1",""
"2093156","King St at Quinlan Pde","-33.780797","151.259377","","","1",""
"2093157","King St opp Seebrees St","-33.781867","151.262379","","","1",""
"2093158","St Kieran's Church, King St","-33.782739","151.266964","","","1",""
"2093159","King St after Somerville Pl","-33.782702","151.265688","","","1",""
"2093160","King St at Seebees St","-33.782248","151.263149","","","1",""
"2093161","Seebrees St after King St","-33.782784","151.262784","","","1",""
"2093162","Campbell Pde after Condamine St","-33.780796","151.268297","","","1",""
"2093163","NBSC Mackellar Girls, Campbell Pde, Stand K","-33.781542","151.272602","","","1",""
"2093164","NBSC Mackellar Girls, Campbell Pde, Stand J","-33.781512","151.272386","","","1",""
"2093165","NBSC Mackellar Girls, Campbell Pde, Stand I","-33.781481","151.272139","","","1",""
"2093166","NBSC Mackellar Girls, Campbell Pde, Stand H","-33.781434","151.271818","","","1",""
"2093167","NBSC Mackellar Girls, Campbell Pde, Stand G","-33.781418","151.27169","","","1",""
"2093168","NBSC Mackellar Girls, Campbell Pde, Stand F","-33.78139","151.271526","","","1",""
"2093169","NBSC Mackellar Girls, Quirk Rd, Stand D","-33.781561","151.271392","","","1",""
"2093170","NBSC Mackellar Girls, Quirk Rd, Stand C","-33.781669","151.271368","","","1",""
"2093172","NBSC Mackellar Girls, Quirk Rd, Stand B","-33.782199","151.271232","","","1",""
"2093173","NBSC Mackellar Girls, Quirk Rd, Stand A","-33.782333","151.271205","","","1",""
"2093174","Quirk Rd after Innes Rd","-33.784177","151.270782","","","1",""
"2093175","Quirk Rd at Innes Rd","-33.7839","151.270691","","","1",""
"2093176","NBSC Mackellar Girls, Quirk Rd, Stand E","-33.781477","151.271221","","","1",""
"2093177","Campbell Pde before Condamine St","-33.780924","151.268263","","","1",""
"2093178","West Manly Public School, Griffiths St","-33.79253","151.269054","","","1",""
"2093179","Woodland St before Sydney Rd","-33.794482","151.26253","","","1",""
"2093180","St Pauls Rd before Bangaroo St","-33.789292","151.25078","","","1",""
"2093182","Bangaroo St at Serpentine Cres","-33.790261","151.25116","","","1",""
"2093183","Eileen St at Woodbine St","-33.786316","151.249829","","","1",""
"2093184","Urunga St at Dorrigo Ave","-33.78637","151.244824","","","1",""
"2093186","NBSC Balgowlah Boys, Maretimo St, Stand 4","-33.796315","151.255265","","","1",""
"2093188","NBSC Balgowlah Boys, Maretimo St, Stand 2","-33.79588","151.255357","","","1",""
"2095100","North Head Scenic Dr opp Quarantine Station","-33.812193","151.294655","","","0",""
"2096100","Harbord Rd at Wyuna Ave","-33.773509","151.279188","","","1",""
"2096101","Harbord Rd opp Coles Rd","-33.775351","151.279389","","","1",""
"2096102","Harbord Rd after Soldiers Ave","-33.776723","151.279803","","","1",""
"2096103","Lawrence St opp Cavill St","-33.778417","151.281544","","","1",""
"2096104","Oliver St after Lawrence St","-33.778315","151.28347","","","1",""
"2096105","St John the Baptist Primary School, Oliver St","-33.775675","151.283955","","","1",""
"2096106","Oliver St opp Johnson St","-33.775238","151.284229","","","1",""
"2096108","Oliver St at Lawrence St","-33.778456","151.28362","","","1",""
"2096109","Oliver St at Cavill St","-33.779852","151.282598","","","1",""
"2096110","Cavill St before Dalley St","-33.781052","151.28199","","","1",""
"2096111","Queenscliff Rd at Dalley St","-33.782281","151.283803","","","1",""
"2096112","Queenscliff Rd opp Greycliffe St","-33.782986","151.285366","","","1",""
"2096113","Wyadra Ave at Hubert St","-33.772222","151.280392","","","1",""
"2096114","Wyadra Ave opp Hubert St","-33.772298","151.280023","","","1",""
"2096115","Oliver St at Wyadra Ave","-33.773032","151.284451","","","1",""
"2096116","Oliver St before Wyuna Ave","-33.773412","151.284567","","","1",""
"2096117","Carlton St at Wyndora Ave","-33.775702","151.288377","","","1",""
"2096118","Wyndora Ave at Carlton St","-33.775304","151.28832","","","1",""
"2099100","McIntosh Rd after Mundara Pl","-33.750111","151.275543","","","1",""
"2099101","McIntosh Rd opp Narraweena Public School","-33.749879","151.274057","","","1",""
"2099102","South Creek Rd at Cumberland Ave","-33.744635","151.294197","","","1",""
"2099103","McIntosh Rd at Lascelles Rd","-33.749355","151.270345","","","1",""
"2099104","McIntosh Rd at Eltham St","-33.748998","151.267833","","","1",""
"2099105","McIntosh Rd at Careden Ave","-33.748702","151.265704","","","1",""
"2099106","Warringah Rd at Lascelles Rd","-33.754353","151.268318","","","1",""
"2099107","Warringah Rd at Waratah Pde","-33.754706","151.271089","","","1",""
"2099108","Warringah Rd before Alfred St","-33.754948","151.27307","","","1",""
"2099109","May Road Shops, Warringah Rd","-33.755274","151.275234","","","1",""
"2099110","Moorilla St at Victor Rd","-33.757461","151.27788","","","1",""
"2099111","McIntosh Rd after Careden Ave","-33.748602","151.265993","","","1",""
"2099112","McIntosh Rd opp Loch Etive Pl","-33.74895","151.268374","","","1",""
"2099113","McIntosh Rd opp Edward St","-33.74924","151.270605","","","1",""
"2099114","Narraweena Public School, McIntosh Rd","-33.749731","151.273886","","","1",""
"2099115","McIntosh Rd opp Mundara Pl","-33.750018","151.275947","","","1",""
"2099116","McIntosh Rd at Victor Rd","-33.750214","151.279643","","","1",""
"2099117","McIntosh Rd at Vale Ave","-33.750641","151.282533","","","1",""
"2099118","Fisher Rd before St David Ave","-33.75168","151.285249","","","1",""
"2099119","Alfred St after Warringah Rd","-33.754531","151.273665","","","1",""
"2099120","Alfred St opp Narraweena Community Centre","-33.75223","151.274133","","","1",""
"2099122","St John's Primary School before McIntosh Rd","-33.750492","151.27449","","","1",""
"2099123","Alfred St before Parr Pde","-33.74836","151.274928","","","1",""
"2099124","Alfred St opp Rayner Ave","-33.745749","151.276189","","","1",""
"2099125","Alfred St opp Rowena Rd","-33.744343","151.277666","","","1",""
"2099126","Alfred St after Maas St","-33.742296","151.277463","","","1",""
"2099127","Alfred St at Carawa Rd","-33.740612","151.278379","","","1",""
"2099128","Carawa Rd at Davison St","-33.740163","151.276679","","","1",""
"2099130","Willandra Rd opp Lidwina Pl","-33.740238","151.271282","","","1",""
"2099131","Willandra Rd at Nalya Rd","-33.74211","151.270842","","","1",""
"2099132","Willandra Retirement Village, Willandra Rd","-33.742566","151.268702","","","1",""
"2099133","Willandra Village, Willandra Rd","-33.744773","151.265199","","","1",""
"2099134","Beacon Hill Rural Fire Brigade, Willandra Rd","-33.744706","151.265007","","","1",""
"2099135","Willandra Rd opp Willandra Retirement Village","-33.742433","151.268818","","","1",""
"2099136","Willandra Rd opp Nalya Rd","-33.741829","151.270754","","","1",""
"2099137","Willandra Rd at Lidwina Pl","-33.740061","151.271147","","","1",""
"2099138","Carawa Rd after Waroon Rd","-33.739948","151.276267","","","1",""
"2099139","Alfred St before Maas St","-33.742376","151.277608","","","1",""
"2099140","Alfred St after Rowena Rd","-33.743915","151.278063","","","1",""
"2099141","Alfred St at Rayner Ave","-33.745541","151.276688","","","1",""
"2099142","Alfred St opp Greenwood Ave","-33.746423","151.275346","","","1",""
"2099143","Alfred St at Greenwood Ave","-33.746379","151.275166","","","1",""
"2099144","Alfred St at Parr Pde","-33.747529","151.274943","","","1",""
"2099145","Alfred St at Alamein Ave","-33.749388","151.274876","","","1",""
"2099146","Carcoola Rd opp Meehan Rd","-33.739108","151.272984","","","1",""
"2099147","Carcoola Rd opp Cromer Public School","-33.737435","151.273323","","","1",""
"2099148","Grover Ave before Carrington Ave","-33.735252","151.273109","","","1",""
"2099149","Carrington Ave opp Washington Ave","-33.733975","151.27274","","","1",""
"2099150","Carrington Ave at Toronto Ave","-33.732258","151.273084","","","1",""
"2099151","Toronto Ave opp Cromer Rd","-33.731315","151.2686","","","1",""
"2099152","Toronto Ave opp Truman Reserve","-33.731177","151.266132","","","1",""
"2099153","Truman Ave at Badcoe Rd","-33.732042","151.265199","","","1",""
"2099154","Howse Cres at Truman Ave","-33.734562","151.264926","","","1",""
"2099155","McNamara Rd opp Howse Cres","-33.73323","151.265869","","","1",""
"2099156","Badcoe Rd before Truman Ave","-33.73238","151.265552","","","1",""
"2099157","Truman Reserve, Toronto Ave","-33.731137","151.265842","","","1",""
"2099158","Toronto Ave at Cromer Rd","-33.731025","151.268686","","","1",""
"2099159","Cromer Rd at Toronto Ave","-33.73083","151.268851","","","1",""
"2099160","Blighs Rd opp Cutler Pl","-33.730175","151.266024","","","1",""
"2099161","Woodward St after Blighs Rd","-33.730277","151.264096","","","1",""
"2099162","Macquarie St before Toronto Ave","-33.731555","151.264403","","","1",""
"2099163","Carrington Ave at Toronto Ave","-33.732261","151.273243","","","1",""
"2099164","Carrington Ave at Washington Ave","-33.734321","151.272832","","","1",""
"2099165","Grover Ave opp Carcoola Rd","-33.735168","151.273575","","","1",""
"2099166","Cromer Public School, Carcoola Rd","-33.738078","151.273366","","","1",""
"2099167","Carcoola Rd at Carawa Rd","-33.739319","151.273103","","","1",""
"2099168","Carawa Rd opp Tennyson Rd","-33.740444","151.279638","","","1",""
"2099169","Tennyson Rd opp Prescott Ave","-33.742988","151.281428","","","1",""
"2099170","Cromer Community Centre, Fisher Rd","-33.742464","151.283172","","","1",""
"2099171","Fisher Rd North after Carawa Rd","-33.740118","151.281135","","","1",""
"2099172","Carawa Rd at Alfred St","-33.740246","151.278272","","","1",""
"2099173","Fisher Rd North opp Dee Why Bowling & Recreation Club","-33.738496","151.280133","","","1",""
"2099174","Fisher Rd at Grover Ave","-33.736343","151.279861","","","1",""
"2099175","South Creek Rd before Thew Pde","-33.736509","151.281836","","","1",""
"2099176","South Creek Rd after Thew Pde","-33.7367","151.281888","","","1",""
"2099177","Fisher Rd North opp Grover Ave","-33.736368","151.280015","","","1",""
"2099178","Dee Why Bowling & Recreation Club, Fisher Rd North","-33.738555","151.28034","","","1",""
"2099179","Fisher Rd North opp Carawa Rd","-33.740028","151.28126","","","1",""
"2099180","Dee Why Gardens Retirement Village, Fisher Rd Nth","-33.74288","151.283776","","","1",""
"2099181","Tennyson Rd after Prescott Ave","-33.743105","151.281163","","","1",""
"2099182","Tennyson Rd at Carawa Rd","-33.740881","151.27971","","","1",""
"2099183","Carawa Rd at Alfred St","-33.740476","151.278755","","","1",""
"2099186","South Creek Rd opp Cromer Park","-33.739129","151.286388","","","1",""
"2099187","South Creek Rd before Campbell Ave","-33.740042","151.288082","","","1",""
"2099188","Campbell Ave at Heron Pl","-33.743627","151.288134","","","1",""
"2099189","Fisher Rd at Ilikai Pl","-33.745121","151.286649","","","1",""
"2099190","Fisher Rd at Lismore Ave","-33.746609","151.286342","","","1",""
"2099191","Lismore Ave after Pittwater Rd","-33.74765","151.289999","","","1",""
"2099192","Westminster Ave after Lismore Ave","-33.747763","151.289225","","","1",""
"2099193","Fisher Rd at Regent St","-33.748731","151.28589","","","1",""
"2099194","Fisher Rd North after Lynwood Ave","-33.743994","151.284538","","","1",""
"2099195","Dee Why Public School, Regent St","-33.749038","151.28659","","","1",""
"2099196","Regent St at Westminster Ave","-33.749347","151.287764","","","1",""
"2099197","Fisher Rd at Tor Rd","-33.74751","151.285976","","","1",""
"2099198","Fisher Rd opp Ilikai Pl","-33.74518","151.28646","","","1",""
"2099199","Campbell Ave after Bruzzano Pl","-33.743172","151.288047","","","1",""
"2099200","South Creek Rd after Campbell Ave","-33.739782","151.287298","","","1",""
"2099201","Pittwater House School, South Creek Rd","-33.741357","151.29057","","","1",""
"2099202","Inman Rd opp Orlando Rd","-33.73668","151.286303","","","1",""
"2099204","NBSC Cromer Campus, School Grounds, South Creek Rd","-33.738424","151.284606","","","1",""
"2099205","St Davids Ave at Pittwater Rd","-33.752351","151.286416","","","1",""
"2099206","Quirk St at Carew st","-33.758558","151.289411","","","1",""
"2099209","Truman Ave opp Truman Ave Shops","-33.734461","151.264721","","","1",""
"2099210","Maybrook Village, Maybrook Ave","-33.734765","151.262741","","","1",""
"2099211","McIntosh Rd at Waratah Pde","-33.749659","151.272517","","","1",""
"2099212","Toronto Ave before Carrington Ave","-33.732114","151.274411","","","1",""
"2099213","Cromer Public School, Waroon Rd","-33.738548","151.275932","","","1",""
"2099214","Pacific Pde at Monash Pde","-33.756159","151.297676","","","1",""
"2099215","Monash Pde opp Boronia St","-33.75819","151.29926","","","1",""
"2099216","Curl Curl North Public School, Playfair Rd","-33.763846","151.288526","","","1",""
"2099217","South Creek Rd after Pittwater Rd","-33.74476","151.294065","","","1",""
"2099218","Toronto Ave opp Carrington Ave","-33.732023","151.274634","","","1",""
"2099221","Nalya Rd at Yallaroi Rd","-33.743923","151.271711","","","1",""
"2099223","Parr Pde opp Ronald Ave","-33.746833","151.267917","","","1",""
"2099224","Sturdee Pde after Pittwater Rd","-33.755402","151.284749","","","1",""
"2099225","St Kevin's Primary School, Oaks Ave","-33.754234","151.290574","","","0",""
"2099226","Oaks Ave before The Strand","-33.754727","151.295306","","","1",""
"2100100","Allambie Rd at Mortain Ave","-33.760104","151.245566","","","1",""
"2100101","Allambie Rd at Darmour Ave","-33.763392","151.247205","","","1",""
"2100102","Allambie Rd opp Allambie Heights Public School","-33.765203","151.249662","","","1",""
"2100103","Allambie Rd at Corkery Cres","-33.769361","151.258626","","","1",""
"2100104","Allambie Rd after Corkery Cres","-33.772228","151.259642","","","1",""
"2100105","Allambie Rd opp Eerawy Rd","-33.77428","151.261498","","","1",""
"2100106","Kentwell Rd before Orara Rd","-33.775694","151.262644","","","1",""
"2100107","Kentwell Rd after Orara Rd","-33.776422","151.26439","","","1",""
"2100108","Kentwell Rd before Condamine St","-33.777087","151.265532","","","1",""
"2100110","Condamine St at Pozieres Pde","-33.771336","151.2657","","","1",""
"2100111","Warringah Mall, Pittwater Rd, Stand D","-33.767522","151.268385","","","1",""
"2100113","Warringah Rd before Cornish Ave","-33.75321","151.258348","","","1",""
"2100114","Warringah Rd before Willandra Rd","-33.754147","151.260471","","","1",""
"2100115","Willandra Rd opp Beacon Hill Memorial Hall","-33.752583","151.261162","","","1",""
"2100116","Tristram Rd opp Beacon Hill Public School","-33.752295","151.260077","","","1",""
"2100118","Tristram Rd opp Boyer Rd","-33.751802","151.256438","","","1",""
"2100119","Tristram Rd opp Holy Trinity Anglican Church","-33.750192","151.253418","","","1",""
"2100120","Iris St before Jones St","-33.74974","151.249555","","","1",""
"2100121","Iris St opp Jones St","-33.749626","151.249692","","","1",""
"2100122","Holy Trinity Anglican Church, Tristram Rd","-33.750102","151.253497","","","1",""
"2100123","Tristram Rd at Boyer Rd","-33.751645","151.256222","","","1",""
"2100125","Beacon Hill Public School, Tristram Rd","-33.752179","151.26029","","","1",""
"2100126","Beacon Hill Public School, Tristram Rd","-33.752219","151.26056","","","1",""
"2100127","Willandra Rd at Egan Pl","-33.750223","151.261611","","","1",""
"2100128","McIntosh Rd at Cousins Rd","-33.748329","151.264222","","","1",""
"2100130","Jennifer Ave at Nargong Rd","-33.769623","151.25658","","","1",""
"2100131","Warringah Mall, Pittwater Rd, Stand A","-33.767899","151.268449","","","1",""
"2100133","Kentwell Rd after Condamine St","-33.777146","151.266358","","","1",""
"2100134","Kentwell Rd before Cornwell Rd","-33.776391","151.264153","","","1",""
"2100135","Kentwell Rd opp Allambie Rd","-33.775797","151.262264","","","1",""
"2100136","McIntosh Rd before Cousins Rd","-33.748505","151.26444","","","1",""
"2100137","Willandra Rd opp Egan Pl","-33.750167","151.261797","","","1",""
"2100138","Beacon Hill Memorial Hall, Willandra Rd","-33.752691","151.261307","","","1",""
"2100139","Warringah Rd opp Beacon Hill Rd","-33.754899","151.263789","","","1",""
"2100140","Warringah Rd at McKillop Rd","-33.754278","151.265309","","","1",""
"2100141","Warringah Rd opp Cornish Ave","-33.753439","151.258419","","","1",""
"2100142","Warringah Rd after Jones St","-33.751832","151.248809","","","1",""
"2100143","Warringah Rd at Ellis Rd","-33.752483","151.253324","","","1",""
"2100144","Warringah Rd at Oxford Falls Rd","-33.752719","151.254942","","","1",""
"2100145","Warringah Mall, Pittwater Rd, Stand B","-33.767531","151.268685","","","1",""
"2100148","Binalong Ave at Kentwell Rd","-33.773757","151.256712","","","1",""
"2100149","Kentwell Rd at Tokara St","-33.774356","151.258086","","","1",""
